special_offer_id,name,amount,free_tickets_count
2491,założyć,3.00,0
9330,budować,3.00,0
9034,Polak,3.00,0
3189,karta,3.00,0
3806,lotniczy,3.00,0
9483,centralny,3.00,0
10000,wąski,3.00,0
2984,związać,3.00,0
7980,osioł,3.00,0
3407,teatr,3.00,0
2709,świadczyć,3.00,0
4756,gołąb,3.00,0
9293,wewnętrzny,3.00,0
8091,strona,3.00,0
7062,kraj,3.00,0
3935,internetowy,3.00,0
9995,kobieta,3.00,0
5397,trudność,3.00,0
2516,bezpieczeństwo,3.00,0
8796,ocean,3.00,0
9805,zmęczony,3.00,0
9880,warzywo,3.00,0
6606,polegać,3.00,0
2291,pomarańcza,3.00,0
4336,zostać,3.00,0
3093,zdjęcie,3.00,0
7758,długo,3.00,0
7259,kierować,3.00,0
3241,dzisiejszy,3.00,0
4548,między,3.00,0
9992,klient,3.00,0
5414,kalendarz,3.00,0
1129,zachód,3.00,0
3373,samochodowy,3.00,0
3325,radio,3.00,0
2202,muzyk,3.00,0
940,substancja,3.00,0
3955,spokój,3.00,0
3259,wzrost,3.00,0
8149,2,3.00,0
7039,osiągnąć,3.00,0
9359,polityk,3.00,0
1981,dopiero,3.00,0
2770,społeczeństwo,3.00,0
4791,czasownik,3.00,0
7975,brać,3.00,0
1485,gotowy,3.00,0
8014,obcy,3.00,0
2420,plac,3.00,0
7005,naukowiec,3.00,0
9734,znany,3.00,0
3593,swój,3.00,0
7851,herb,3.00,0
6986,bydło,3.00,0
3815,dalej,3.00,0
1045,ruch,3.00,0
4499,cel,3.00,0
9686,latać,3.00,0
7098,ono,3.00,0
9402,wywoływać,3.00,0
1320,określony,3.00,0
4245,chodzić,3.00,0
2912,zadanie,3.00,0
5190,moc,3.00,0
1604,osiągnąć,3.00,0
3868,przez,3.00,0
489,służyć,3.00,0
8937,ryż,3.00,0
7947,dzień,3.00,0
9622,przedstawiciel,3.00,0
8649,w formie,3.00,0
3519,pogoda,3.00,0
8370,organ,3.00,0
4945,kieszeń,3.00,0
2392,węgiel,3.00,0
5367,kurs,3.00,0
3825,połowa,3.00,0
3078,wyłącznie,3.00,0
251,pomarańcza,3.00,0
2014,trwać,3.00,0
670,przecież,3.00,0
8451,Piotr,3.00,0
7114,Azja,3.00,0
6952,sądowy,3.00,0
4704,syn,3.00,0
8172,powierzchnia,3.00,0
7709,ksiądz,3.00,0
621,stado,3.00,0
3732,odcień,3.00,0
8731,wódka,3.00,0
7368,istnieć,3.00,0
867,jego,3.00,0
175,wzrok,3.00,0
7961,wszystkie,3.00,0
5593,uzyskać,3.00,0
3966,rola,3.00,0
4859,alkohol,3.00,0
1964,nauczycielka,3.00,0
71,kłopot,3.00,0
7714,wrzesień,3.00,0
6382,minuskuła,3.00,0
1776,piątek,3.00,0
2600,oba,3.00,0
3632,jako,3.00,0
5516,aby,3.00,0
8810,przeznaczyć,3.00,0
774,wyjście,3.00,0
5035,profesor,3.00,0
2890,kilka,3.00,0
1992,płakać,3.00,0
1166,lecz,3.00,0
6709,postępować,3.00,0
7220,roślina,3.00,0
2421,październik,3.00,0
913,tracić,3.00,0
6956,oba,3.00,0
8254,mieszkać,3.00,0
6979,matematyka,3.00,0
9980,zewnętrzny,3.00,0
671,lek,3.00,0
1443,liczba,3.00,0
8282,pojechać,3.00,0
3767,mgła,3.00,0
7785,bardzo,3.00,0
6741,składnik,3.00,0
9204,gmina,3.00,0
3026,dziura,3.00,0
4299,odmiana,3.00,0
8706,chemiczny,3.00,0
2689,otoczenie,3.00,0
2209,on,3.00,0
8879,napisać,3.00,0
2644,Kraków,3.00,0
8760,w.,3.00,0
4278,razem,3.00,0
6383,odzież,3.00,0
75,na zewnątrz,3.00,0
2309,chociaż,3.00,0
3204,rzeczywistość,3.00,0
3095,typ,3.00,0
6326,przedmiot,3.00,0
8635,-,3.00,0
563,hotel,3.00,0
8486,typ,3.00,0
4583,kuchnia,3.00,0
5969,stawiać,3.00,0
2036,miłość,3.00,0
8739,policja,3.00,0
7798,zabawka,3.00,0
6533,wojsko,3.00,0
4003,otwierać,3.00,0
5730,wodny,3.00,0
628,północny,3.00,0
2951,turecki,3.00,0
6987,kawałek,3.00,0
4107,Azja,3.00,0
1728,dość,3.00,0
6840,rzeczownik,3.00,0
5519,szkolny,3.00,0
2856,policja,3.00,0
6959,Białoruś,3.00,0
4409,umieścić,3.00,0
6278,górski,3.00,0
9809,ziemski,3.00,0
9480,numer,3.00,0
386,pióro,3.00,0
4479,bać się,3.00,0
6540,gołąb,3.00,0
1027,przeciwny,3.00,0
3242,państwowy,3.00,0
1406,warunek,3.00,0
8228,oddział,3.00,0
5647,kończyć,3.00,0
648,pijany,3.00,0
6887,dany,3.00,0
9720,znajdować się,3.00,0
1577,człowiek,3.00,0
6851,trzy,3.00,0
799,parlament,3.00,0
4081,fala,3.00,0
4216,artysta,3.00,0
6960,przynieść,3.00,0
9289,brudny,3.00,0
9563,chrześcijaństwo,3.00,0
9529,odczuwać,3.00,0
6489,odczuwać,3.00,0
3458,wierny,3.00,0
6706,całkowicie,3.00,0
5883,przeprowadzać,3.00,0
1850,cienki,3.00,0
7151,obserwować,3.00,0
3235,sos,3.00,0
9513,blisko,3.00,0
2528,bogaty,3.00,0
2505,szklanka,3.00,0
3134,obrót,3.00,0
1167,prezydent,3.00,0
1054,egzamin,3.00,0
3009,iść,3.00,0
6438,jezioro,3.00,0
8698,butelka,3.00,0
5268,godność,3.00,0
2391,dzięki,3.00,0
2235,urzędnik,3.00,0
4962,uznawać,3.00,0
1423,słyszeć,3.00,0
4578,szczególny,3.00,0
5715,ósmy,3.00,0
2765,bogaty,3.00,0
9706,USA,3.00,0
7541,motyl,3.00,0
1261,zajęcie,3.00,0
6145,własny,3.00,0
5613,należy,3.00,0
8252,wrażenie,3.00,0
9240,dzisiaj,3.00,0
6448,potrzebny,3.00,0
6686,podobny,3.00,0
9328,wiosna,3.00,0
379,maszyna,3.00,0
6047,ci,3.00,0
6943,otwierać,3.00,0
949,pragnąć,3.00,0
2318,zasada,3.00,0
7847,niechęć,3.00,0
2487,wyrok,3.00,0
6057,szklanka,3.00,0
9439,kuchnia,3.00,0
6138,jesień,3.00,0
4738,towar,3.00,0
6574,oba,3.00,0
6820,metr,3.00,0
2947,projekt,3.00,0
2454,gniazdo,3.00,0
154,patrzeć,3.00,0
9925,teraz,3.00,0
2931,zazwyczaj,3.00,0
2643,talerz,3.00,0
443,odpowiedni,3.00,0
9833,lekki,3.00,0
5633,historia,3.00,0
8107,koncert,3.00,0
238,chęć,3.00,0
4588,władza,3.00,0
4261,powieść,3.00,0
7571,restauracja,3.00,0
4996,morski,3.00,0
959,podczas,3.00,0
5063,nastrój,3.00,0
1282,mięso,3.00,0
8614,wysiłek,3.00,0
2081,wyjść,3.00,0
5568,kolejny,3.00,0
7096,ogólny,3.00,0
476,film,3.00,0
8120,pałac,3.00,0
7799,podawać,3.00,0
762,nie,3.00,0
4875,klient,3.00,0
9847,zanim,3.00,0
1983,należeć,3.00,0
8878,samochodowy,3.00,0
1934,zawsze,3.00,0
3887,sprawiać,3.00,0
4501,jednostka,3.00,0
5610,córka,3.00,0
44,lata,3.00,0
7280,większy,3.00,0
7308,nagle,3.00,0
6080,otoczenie,3.00,0
8774,obowiązek,3.00,0
556,św.,3.00,0
4630,również,3.00,0
6147,liczba,3.00,0
7049,dom,3.00,0
7716,umieć,3.00,0
8903,bóg,3.00,0
6275,produkować,3.00,0
7463,więzienie,3.00,0
3462,nie,3.00,0
2105,Włochy,3.00,0
8816,bar,3.00,0
4077,nauczyciel,3.00,0
8278,substancja,3.00,0
255,posiłek,3.00,0
2750,zamiar,3.00,0
7755,chrześcijański,3.00,0
8866,ulica,3.00,0
8815,że,3.00,0
338,Kościół,3.00,0
3308,żaden,3.00,0
9275,większość,3.00,0
4268,kij,3.00,0
6768,kamień,3.00,0
7353,zgodny,3.00,0
2548,owca,3.00,0
1480,daleki,3.00,0
7553,pomiędzy,3.00,0
5300,szczęśliwy,3.00,0
8261,czynność,3.00,0
8365,znów,3.00,0
4170,wyraz,3.00,0
9553,kontakt,3.00,0
4681,ich,3.00,0
3930,oddział,3.00,0
3760,jakby,3.00,0
2715,plama,3.00,0
9065,rzeczownik,3.00,0
7375,kupować,3.00,0
6685,kosztować,3.00,0
2741,pełen,3.00,0
6250,przedstawienie,3.00,0
274,np.,3.00,0
3379,prostytutka,3.00,0
1395,wyraz,3.00,0
1393,obywatel,3.00,0
672,bez,3.00,0
5637,ziemski,3.00,0
2839,gęś,3.00,0
8586,jezioro,3.00,0
8069,radio,3.00,0
7527,należy,3.00,0
6601,film,3.00,0
3081,piąty,3.00,0
3544,sąd,3.00,0
3132,po prostu,3.00,0
3648,chwila,3.00,0
2184,bez,3.00,0
5282,pochodzić,3.00,0
6627,istnieć,3.00,0
9550,gdyby,3.00,0
1441,lina,3.00,0
1233,budować,3.00,0
5442,bardzo,3.00,0
5082,ćwiczenie,3.00,0
4292,narkotyk,3.00,0
4106,wieczorem,3.00,0
5797,uciekać,3.00,0
3961,pierwszy,3.00,0
7413,płaszcz,3.00,0
9168,wojskowy,3.00,0
127,produkcja,3.00,0
2780,narząd,3.00,0
8712,poza,3.00,0
5663,łaciński,3.00,0
2744,ciecz,3.00,0
776,oni,3.00,0
6497,pracownik,3.00,0
6971,słońce,3.00,0
5121,siedem,3.00,0
4627,metoda,3.00,0
3822,prawo,3.00,0
9631,pan,3.00,0
8363,kuchnia,3.00,0
260,wolny,3.00,0
367,dzielić,3.00,0
2274,obwód,3.00,0
9839,ocena,3.00,0
9724,historia,3.00,0
995,założyć,3.00,0
4096,łaciński,3.00,0
9274,zostać,3.00,0
7250,żeński,3.00,0
5737,sprawiać,3.00,0
4274,śmierć,3.00,0
9512,instytucja,3.00,0
6558,komputerowy,3.00,0
5536,dane,3.00,0
87,pora,3.00,0
9965,odbywać się,3.00,0
3895,powstanie,3.00,0
8477,suchy,3.00,0
1482,wkrótce,3.00,0
8755,uczyć,3.00,0
2771,wcześnie,3.00,0
7376,seksualny,3.00,0
4833,klient,3.00,0
2816,badanie,3.00,0
7110,adres,3.00,0
7875,kilka,3.00,0
441,stworzyć,3.00,0
7187,zbudować,3.00,0
7296,jedenaście,3.00,0
624,użycie,3.00,0
263,chodzić,3.00,0
3220,skała,3.00,0
9934,pismo,3.00,0
4584,przeciwnik,3.00,0
4950,matka,3.00,0
4440,Indie,3.00,0
501,amharski,3.00,0
403,społeczeństwo,3.00,0
3393,obecnie,3.00,0
2699,przychodzić,3.00,0
6406,przyjąć,3.00,0
7112,prawo,3.00,0
6370,zadanie,3.00,0
6803,otwarty,3.00,0
414,organizacja,3.00,0
9042,mama,3.00,0
4199,kochać,3.00,0
6593,róża,3.00,0
3029,biblioteka,3.00,0
8994,zając,3.00,0
5726,czekać,3.00,0
411,żaba,3.00,0
9248,prezydent,3.00,0
7408,pojemnik,3.00,0
3514,egzamin,3.00,0
3714,oficjalny,3.00,0
1240,radiowy,3.00,0
603,pełnić,3.00,0
734,śmiać się,3.00,0
8565,poza,3.00,0
5971,spodnie,3.00,0
2053,port,3.00,0
9719,metal,3.00,0
2412,owad,3.00,0
1264,pochodzenie,3.00,0
2119,suchy,3.00,0
305,niech,3.00,0
3387,możliwość,3.00,0
6235,by,3.00,0
3708,do,3.00,0
1583,spór,3.00,0
7826,plan,3.00,0
1580,dobrze,3.00,0
4755,wziąć,3.00,0
5863,brzydki,3.00,0
7379,marka,3.00,0
1454,problem,3.00,0
4631,wybuch,3.00,0
4225,centralny,3.00,0
4457,przepis,3.00,0
4973,nadzieja,3.00,0
4490,oraz,3.00,0
1946,warunek,3.00,0
9972,nasiono,3.00,0
3065,wybierać,3.00,0
7545,świeca,3.00,0
5542,szanowny,3.00,0
8768,zdjęcie,3.00,0
7065,kot,3.00,0
2486,zwłaszcza,2.00,0
8595,tor,2.00,0
8996,dokładny,2.00,0
124,zatrzymać,2.00,0
6732,wykonać,2.00,0
5374,zwolennik,2.00,0
2618,temperatura,2.00,0
3510,prezent,2.00,0
1846,profesor,2.00,0
7952,zwyczaj,2.00,0
5006,lotnisko,2.00,0
9528,urodziny,2.00,0
4241,ono,2.00,0
9875,pewny,2.00,0
9070,wybory,2.00,0
8791,poziom,2.00,0
6155,siódmy,2.00,0
4513,rok,2.00,0
3439,domowy,2.00,0
1102,specjalny,2.00,0
5127,profesor,2.00,0
6322,szanowny,2.00,0
3564,rok,2.00,0
2674,milion,2.00,0
8035,tańczyć,2.00,0
1835,okazja,2.00,0
3631,pomarańczowy,2.00,0
839,waga,2.00,0
9376,w czasie,2.00,0
8236,pokryć,2.00,0
9361,policjant,2.00,0
488,po,2.00,0
4392,uczyć się,2.00,0
9063,dar,2.00,0
9628,plecy,2.00,0
107,wzrost,2.00,0
6345,gleba,2.00,0
9849,średniowieczny,2.00,0
4535,pokazywać,2.00,0
4721,część,2.00,0
6679,wieczorem,2.00,0
67,odmiana,2.00,0
356,ogon,2.00,0
2657,lew,2.00,0
312,wojenny,2.00,0
6514,uczyć,2.00,0
5654,sprzęt,2.00,0
5666,zacząć,2.00,0
5970,głos,2.00,0
9592,styl,2.00,0
1326,twarz,2.00,0
3988,wzór,2.00,0
4025,piąty,2.00,0
9465,biskup,2.00,0
1133,doskonały,2.00,0
7613,córka,2.00,0
665,rodzina,2.00,0
3513,pod,2.00,0
6128,wyrażenie,2.00,0
8620,zjawisko,2.00,0
1517,Turcja,2.00,0
825,zaburzenie,2.00,0
731,trudny,2.00,0
7059,3,2.00,0
9715,jak,2.00,0
4418,gałąź,2.00,0
4643,treść,2.00,0
1486,jeśli,2.00,0
1528,srebrny,2.00,0
9537,około,2.00,0
8025,sądzić,2.00,0
8277,sen,2.00,0
6805,upadek,2.00,0
4315,szkodliwy,2.00,0
7140,orzeł,2.00,0
6767,potem,2.00,0
4432,jeszcze,2.00,0
5065,Japonia,2.00,0
2502,myśleć,2.00,0
493,ziemia,2.00,0
9993,los,2.00,0
7153,pytanie,2.00,0
4144,postępowanie,2.00,0
4256,krzew,2.00,0
1014,twarz,2.00,0
5772,wszystek,2.00,0
1361,deska,2.00,0
9058,Pan,2.00,0
1271,jak,2.00,0
4569,pełny,2.00,0
7351,postawić,2.00,0
8059,drobny,2.00,0
972,pochodzić,2.00,0
38,słowo,2.00,0
8054,osiemdziesiąt,2.00,0
604,sąd,2.00,0
7974,zamiar,2.00,0
562,ściana,2.00,0
2279,mebel,2.00,0
5359,po,2.00,0
5393,ostry,2.00,0
565,ja,2.00,0
7643,ciepło,2.00,0
5541,znaczyć,2.00,0
8015,chrześcijański,2.00,0
7855,minuskuła,2.00,0
7188,starożytny,2.00,0
2154,robota,2.00,0
3271,gwiazdozbiór,2.00,0
4661,często,2.00,0
7198,chemiczny,2.00,0
7132,teren,2.00,0
782,dzisiejszy,2.00,0
1061,japoński,2.00,0
9413,przejaw,2.00,0
9888,zdrowie,2.00,0
4987,pająk,2.00,0
5742,nazywać,2.00,0
346,w celu,2.00,0
5443,ziemia,2.00,0
5855,oraz,2.00,0
6141,ucho,2.00,0
9392,zeszły,2.00,0
6091,sukces,2.00,0
9170,rola,2.00,0
3070,chrześcijaństwo,2.00,0
9445,Rumunia,2.00,0
3951,grać,2.00,0
6112,za pomocą,2.00,0
6086,uzyskać,2.00,0
5558,jednostka,2.00,0
4449,piosenka,2.00,0
7013,uderzenie,2.00,0
3174,wspomnienie,2.00,0
7829,krzyż,2.00,0
5182,prasa,2.00,0
5629,wystawa,2.00,0
9131,gniazdo,2.00,0
1897,lecieć,2.00,0
3435,duński,2.00,0
1376,wzgórze,2.00,0
5983,dokument,2.00,0
7644,ćwiczenie,2.00,0
7047,metr,2.00,0
4598,wspomnienie,2.00,0
5389,tu,2.00,0
8918,kolejny,2.00,0
6819,idea,2.00,0
3061,zamiar,2.00,0
2897,warunek,2.00,0
5301,wąż,2.00,0
1758,Rzym,2.00,0
7746,podstawowy,2.00,0
1457,nazwisko,2.00,0
1161,brat,2.00,0
1012,węgiel,2.00,0
5681,pragnienie,2.00,0
4794,wróg,2.00,0
2011,z powodu,2.00,0
9973,mleko,2.00,0
3948,pojedynczy,2.00,0
6190,Afganistan,2.00,0
1258,styl,2.00,0
6937,ślub,2.00,0
3757,wymagać,2.00,0
8416,sklep,2.00,0
4638,egzamin,2.00,0
652,narodowy,2.00,0
4128,dać się,2.00,0
1422,ciemność,2.00,0
8456,kamień,2.00,0
6973,europejski,2.00,0
8857,Jezus,2.00,0
9565,sobą,2.00,0
6517,polityk,2.00,0
6394,wybierać,2.00,0
6945,park,2.00,0
7301,strumień,2.00,0
9486,nadzieja,2.00,0
9257,miód,2.00,0
7260,delikatny,2.00,0
3218,południe,2.00,0
9750,kartka,2.00,0
2992,sos,2.00,0
7348,ze,2.00,0
6988,smak,2.00,0
7174,środkowy,2.00,0
9261,grób,2.00,0
8913,ozdobny,2.00,0
7281,poziom,2.00,0
3217,odbywać się,2.00,0
8292,dźwięk,2.00,0
5993,filmowy,2.00,0
1606,Rosja,2.00,0
4002,klimat,2.00,0
66,6,2.00,0
3478,policja,2.00,0
2870,szybki,2.00,0
4126,piętnaście,2.00,0
8631,łuk,2.00,0
4304,zero,2.00,0
7287,Chiny,2.00,0
2723,bogactwo,2.00,0
6941,żywność,2.00,0
8835,wiek,2.00,0
3139,fragment,2.00,0
7449,Białoruś,2.00,0
9501,nic,2.00,0
599,fizyczny,2.00,0
6951,itp.,2.00,0
7009,gorący,2.00,0
8929,przyjemny,2.00,0
96,kanał,2.00,0
6346,słoń,2.00,0
6283,urodzić się,2.00,0
9096,bóg,2.00,0
7034,określony,2.00,0
7880,sprzedawać,2.00,0
1954,sobie,2.00,0
7682,jeździć,2.00,0
3116,temat,2.00,0
7708,miejsce,2.00,0
533,cesarz,2.00,0
2283,poczta,2.00,0
6589,rzadko,2.00,0
9848,córka,2.00,0
1802,obcy,2.00,0
1790,przecież,2.00,0
5212,łagodny,2.00,0
6121,nasiono,2.00,0
1646,dziób,2.00,0
4760,atmosfera,2.00,0
6215,składnik,2.00,0
2332,lot,2.00,0
6436,ocean,2.00,0
7119,proces,2.00,0
3589,nasienie,2.00,0
806,noga,2.00,0
8644,zakres,2.00,0
34,telewizyjny,2.00,0
310,szeroki,2.00,0
37,błoto,2.00,0
1916,pierś,2.00,0
9886,ojczyzna,2.00,0
8286,ciemność,2.00,0
1352,rano,2.00,0
2594,rynek,2.00,0
9632,śniadanie,2.00,0
4913,włożyć,2.00,0
1904,4,2.00,0
7691,jakość,2.00,0
6266,od,2.00,0
5601,założyć,2.00,0
3405,region,2.00,0
9668,grudzień,2.00,0
6594,broń,2.00,0
6792,polować,2.00,0
5767,ojciec,2.00,0
3215,już,2.00,0
2892,naczynie,2.00,0
6424,artykuł,2.00,0
2542,katastrofa,2.00,0
5078,planeta,2.00,0
2577,stracić,2.00,0
3236,kaczka,2.00,0
8009,historia,2.00,0
518,gniew,2.00,0
5833,czuć,2.00,0
2691,ogół,2.00,0
5738,los,2.00,0
6722,publiczny,2.00,0
5410,kwestia,2.00,0
5149,myśl,2.00,0
6299,koszula,2.00,0
2007,jutro,2.00,0
4020,odzież,2.00,0
2323,metr,2.00,0
2536,ustawa,2.00,0
2700,teraz,2.00,0
5757,odległość,2.00,0
166,luty,2.00,0
4405,może,2.00,0
3969,obecny,2.00,0
6786,zakres,2.00,0
8773,przeszłość,2.00,0
9801,małżeństwo,2.00,0
4408,bar,2.00,0
8736,spaść,2.00,0
572,zmienić,2.00,0
9151,połączyć,2.00,0
4185,potrzeba,2.00,0
472,niewielki,2.00,0
5967,hodować,2.00,0
4212,wąski,2.00,0
7450,szczególnie,2.00,0
1309,ciasto,2.00,0
2027,decyzja,2.00,0
6842,brak,2.00,0
6785,drogi,2.00,0
8892,otwierać,2.00,0
5648,róża,2.00,0
1206,plac,2.00,0
9771,taniec,2.00,0
6067,tablica,2.00,0
3899,kuchnia,2.00,0
6555,wziąć,2.00,0
2479,jutro,2.00,0
9343,pierś,2.00,0
7475,temperatura,2.00,0
9209,urodziny,2.00,0
9933,pszczoła,2.00,0
2712,materiał,2.00,0
5514,?,2.00,0
9309,zakładać,2.00,0
4830,umrzeć,2.00,0
5898,smutek,2.00,0
4451,kij,2.00,0
1155,technika,2.00,0
1571,papier,2.00,0
1202,Holandia,2.00,0
4746,uciec,2.00,0
9426,chory,2.00,0
6350,Czechy,2.00,0
7385,głupi,2.00,0
9781,ośrodek,2.00,0
7430,wczesny,2.00,0
6588,członek,2.00,0
78,lekcja,2.00,0
2603,trzymać,2.00,0
1791,pokryć,2.00,0
9223,obraz,2.00,0
907,linia,2.00,0
7230,zwyczaj,2.00,0
8575,policjant,2.00,0
1808,komputerowy,2.00,0
4042,biedny,2.00,0
1335,właściciel,2.00,0
1763,natychmiast,2.00,0
2940,również,2.00,0
7273,narkotyk,2.00,0
4690,silnik,2.00,0
2527,noga,2.00,0
6778,arabski,2.00,0
4450,plaża,2.00,0
8971,wstyd,2.00,0
4181,seksualny,2.00,0
5526,coraz,2.00,0
1703,sędzia,2.00,0
4852,ucho,2.00,0
459,fabryka,2.00,0
3363,literacki,2.00,0
5,kawa,2.00,0
7477,ostatni,2.00,0
9758,pojawiać się,2.00,0
4683,siebie,2.00,0
1417,1,2.00,0
1469,ptak,2.00,0
3159,czynność,2.00,0
2362,długość,2.00,0
8000,nie,2.00,0
1001,pismo,2.00,0
7767,coś,2.00,0
3263,narodowy,2.00,0
6892,mebel,2.00,0
9126,9,2.00,0
6800,rzeczownik,2.00,0
7087,już,2.00,0
1626,kwiat,2.00,0
7576,obecny,2.00,0
4158,opłata,2.00,0
1200,wartość,2.00,0
4517,naj-,2.00,0
7128,sala,2.00,0
324,koszula,2.00,0
259,może,2.00,0
2646,wódka,2.00,0
4504,jeden,2.00,0
7560,dobry,2.00,0
6314,gorączka,2.00,0
8051,podnieść,2.00,0
6050,żelazo,2.00,0
1356,pojawiać się,2.00,0
527,to,2.00,0
4189,zawodowy,2.00,0
8661,talerz,2.00,0
7397,komputer,2.00,0
4250,lekcja,2.00,0
3401,tańczyć,2.00,0
187,Morze Śródziemne,2.00,0
7589,zakończyć,2.00,0
6929,określać,2.00,0
6004,umieszczać,2.00,0
3903,pracować,2.00,0
5611,ten,2.00,0
2688,postępowanie,2.00,0
3430,może,2.00,0
9838,kosz,2.00,0
716,spokojny,2.00,0
5627,cały,2.00,0
8643,ten sam,2.00,0
1165,student,2.00,0
1083,cukier,2.00,0
7101,żart,2.00,0
8704,mistrz,2.00,0
6151,gleba,2.00,0
1718,pochodzić,2.00,0
9669,przypadek,2.00,0
4406,podróż,2.00,0
9036,okropny,2.00,0
4383,dziadek,2.00,0
9421,myśl,2.00,0
2196,róża,2.00,0
3591,studiować,2.00,0
896,przyszły,2.00,0
5565,narodowy,2.00,0
4890,żyć,2.00,0
2614,potrzeba,2.00,0
2514,przykład,2.00,0
9417,międzynarodowy,2.00,0
8663,zniszczyć,2.00,0
7488,komórka,2.00,0
8636,biuro,2.00,0
6642,piłka nożna,2.00,0
9989,gwiazdozbiór,2.00,0
2109,gniew,2.00,0
6506,trzydziesty,2.00,0
8021,zewnętrzny,2.00,0
11,śniadanie,2.00,0
8525,wola,2.00,0
1451,zgadzać się,2.00,0
7696,utrzymywać,2.00,0
739,siedemdziesiąt,2.00,0
7423,udać się,2.00,0
7445,poprzez,2.00,0
5786,sztuka,2.00,0
9460,fakt,2.00,0
5255,uczeń,2.00,0
7516,park,2.00,0
3844,żaba,2.00,0
8744,piwo,2.00,0
741,ciągnąć,2.00,0
417,pałac,2.00,0
9540,plaża,2.00,0
8195,pomiędzy,2.00,0
5621,lotniczy,2.00,0
9554,ofiara,2.00,0
162,dolny,2.00,0
2221,trzydziesty,2.00,0
3464,dzień,2.00,0
9721,wysyłać,2.00,0
9111,błąd,2.00,0
1494,talerz,2.00,0
2694,Izrael,2.00,0
3902,modlitwa,2.00,0
2331,wspólny,2.00,0
7494,suchy,2.00,0
5439,jednocześnie,2.00,0
8482,wybrzeże,2.00,0
2269,ono,2.00,0
7933,chmura,2.00,0
722,trudno,2.00,0
8811,rozwiązanie,2.00,0
5449,sam,2.00,0
3302,osiemdziesiąt,2.00,0
5344,robić,2.00,0
4812,mięsień,2.00,0
6738,Austria,2.00,0
1222,odnosić się,2.00,0
974,ogólny,2.00,0
5024,list,2.00,0
5329,np.,2.00,0
8916,jeszcze,2.00,0
7960,pytać,2.00,0
2705,tytuł,2.00,0
7418,oficjalny,2.00,0
1891,północny,2.00,0
8260,narodowy,2.00,0
299,czekolada,2.00,0
4247,doprowadzić,2.00,0
6070,łyżka,2.00,0
3649,rana,2.00,0
4266,Holandia,2.00,0
254,rząd,2.00,0
1715,w wyniku,2.00,0
5864,sądowy,2.00,0
5059,pojemnik,2.00,0
6636,w ciągu,2.00,0
4297,zgoda,2.00,0
3915,gaz,2.00,0
8175,biec,2.00,0
237,cesarz,2.00,0
8882,30,2.00,0
7481,oddech,2.00,0
6064,podstawa,2.00,0
4689,on,2.00,0
7647,uderzać,2.00,0
2286,przestępstwo,2.00,0
5111,pusty,2.00,0
9507,wydawać,2.00,0
7932,dobry,2.00,0
1566,twardy,2.00,0
2203,diabeł,2.00,0
3871,przeciwko,2.00,0
4662,hiszpański,2.00,0
8079,środowisko,2.00,0
2107,Bóg,2.00,0
2489,dać,2.00,0
988,skutek,2.00,0
8705,zewnętrzny,2.00,0
1745,broń,2.00,0
9135,drzwi,2.00,0
7523,cisza,2.00,0
3411,hodować,2.00,0
200,rada,2.00,0
7383,zainteresowanie,2.00,0
8157,zwłaszcza,2.00,0
9954,wina,2.00,0
1615,wracać,2.00,0
2249,dopływ,2.00,0
5884,religijny,2.00,0
5217,świecić,2.00,0
4401,odpowiadać,2.00,0
4623,instytucja,2.00,0
3375,metalowy,2.00,0
8555,siedem,2.00,0
5023,kolano,2.00,0
6942,istota,2.00,0
2535,w ciągu,2.00,0
3583,wybierać,2.00,0
7796,samolot,2.00,0
2208,reakcja,2.00,0
6161,gołąb,2.00,0
7169,żółty,2.00,0
8747,w czasie,2.00,0
3659,przebywać,2.00,0
3080,ozdoba,2.00,0
7699,kawa,2.00,0
3610,zysk,2.00,0
4537,wciąż,2.00,0
5462,podnieść,2.00,0
4567,tam,2.00,0
7574,artystyczny,2.00,0
3314,ponad,2.00,0
460,konflikt,2.00,0
9024,?,2.00,0
7267,przejść,2.00,0
3256,dokonywać,2.00,0
993,twój,2.00,0
7438,oznaczać,2.00,0
9775,księżyc,2.00,0
2517,prosić,2.00,0
7539,lęk,2.00,0
9955,lekarz,2.00,0
8751,wszyscy,2.00,0
2429,bronić,2.00,0
3309,sportowy,2.00,0
1587,telewizja,2.00,0
9466,bronić,2.00,0
6553,majuskuła,2.00,0
1075,pojęcie,2.00,0
5435,przeciwnik,2.00,0
7946,powolny,2.00,0
8392,kolega,2.00,0
1169,gruby,2.00,0
8955,ozdoba,2.00,0
4088,wyrażenie,2.00,0
22,umieć,2.00,0
7971,wisieć,2.00,0
135,święty,2.00,0
4448,kartka,2.00,0
7732,widok,2.00,0
6885,świątynia,2.00,0
5392,wierny,2.00,0
7058,tradycyjny,2.00,0
7194,możliwość,2.00,0
1759,zewnętrzny,2.00,0
7441,przyjemność,2.00,0
1773,Holandia,2.00,0
2350,opisać,2.00,0
9811,natura,2.00,0
2607,ryba,2.00,0
8003,gniazdo,2.00,0
7590,potrzebny,2.00,0
4757,dziecko,2.00,0
3324,r.,2.00,0
7092,użycie,2.00,0
3850,prędkość,2.00,0
9398,on,2.00,0
4022,odnosić się,2.00,0
4167,energia,2.00,0
5491,siedem,2.00,0
7926,pan,2.00,0
6028,światło,2.00,0
1215,figura,2.00,0
8004,wynosić,2.00,0
