_id,title,tickets_sold
5815,70 nic.,1265
4111,Ukraiński.,1265
2808,Jeżeli głupi.,1264
8379,Unia Europejska w końcu.,1264
4231,Naczynie.,1264
5243,Szczególny jądro.,1264
6435,Chyba zły.,1264
2010,Powodować ogół.,1264
1747,Figura.,1264
2105,Metal.,1263
2109,Stracić.,1263
6451,Większy produkcja.,1263
3131,Chyba posiadać.,1263
8767,Walczyć.,1263
9755,Żywy chronić.,1263
84,Zniszczyć zdolność.,1263
7251,Piątek wakacje.,1263
5899,To.,1263
6016,Kot.,1262
9294,Użycie.,1262
4653,Teatr wychodzić.,1262
6986,Tworzyć majuskuła.,1262
2639,Po Prostu.,1262
1612,Dziewiąty filozofia.,1262
9438,3 —.,1262
8330,Barwa dostać.,1262
3788,Taki prawo.,1262
5885,Odbywać Się bank.,1262
6095,Brudny technika.,1261
9748,Czysty.,1261
94,Zielony osiągnąć.,1261
7238,Pewny obóz.,1261
3676,Stado wspomnienie.,1261
4943,Drewno pogląd.,1261
7526,Rower.,1261
9728,Przeciw charakterystyczny.,1261
5233,Alkohol ogon.,1260
55,Dar.,1260
6029,Owad całkowity.,1260
8699,Miecz.,1260
2187,Typowy uczucie.,1260
3805,Jeździć.,1260
2163,Wcześnie.,1260
9648,Szczególny.,1259
9418,Pożar.,1259
9490,Miasto czysty.,1259
234,Miesiąc wesoły.,1259
4837,Małżeństwo niemiecki.,1259
6274,Duński.,1258
1784,Dziewczynka jej.,1258
9990,Szereg.,1258
2731,Typ.,1257
747,Psychiczny.,1257
9457,Otrzymać.,1257
8550,Przed.,1256
6138,Klasa przeszkoda.,1256
9851,Niedziela.,1256
1679,Strumień.,1255
8661,Film turecki.,1255
5507,Litera.,1255
2395,Kostka matka.,1255
80,Zamek zmęczony.,1255
114,Wielka Brytania.,1255
7849,Głównie.,1255
3018,Zatrzymać lustro.,1254
9919,Planeta budowla.,1254
2214,Rosyjski.,1253
4657,Czynnik.,1253
1289,Pokój jednocześnie.,1253
8671,Wrażenie.,1253
4717,Las.,1253
2389,Narodowy dobrze.,1253
3635,Społeczeństwo składnik.,1252
383,Kult.,1252
571,Promień.,1252
3802,Źle.,1251
1201,Zdolność seksualny.,1251
3937,Bliski ryzyko.,1251
1855,Grzech sukces.,1251
9888,Wysyłać.,1251
3054,Powinien.,1251
1647,Styl zdarzenie.,1250
3540,Księżyc.,1250
7861,Piec.,1250
5478,Przyszły rozwiązanie.,1250
8063,Społeczeństwo.,1250
5040,Modlitwa.,1249
5086,Jedenaście.,1249
5738,Bułgarski reakcja.,1249
3473,Długo świadczyć.,1249
1191,Dokonać.,1248
9278,Prowadzić.,1248
1047,Dziadek.,1248
3604,Produkować.,1248
3090,Dyrektor podobny.,1248
8389,Wychodzić.,1248
1863,Wiosna.,1247
9938,Rachunek.,1246
6717,Występować.,1246
5969,Chłopak dużo.,1246
8697,Ważny.,1246
2273,Dialekt.,1246
6626,Pacjent gospodarczy.,1245
3156,Lis.,1245
2879,Technika.,1245
8373,Lecieć.,1245
6068,Miejsce.,1244
557,Powszechny w..,1244
7253,Środa klimat.,1244
9523,Wrogość.,1244
369,Samochód.,1244
9493,Nigdy miłość.,1243
2012,Gotowy trudność.,1243
8134,Słońce stan.,1243
4070,Szacunek.,1243
5712,Pusty.,1243
6556,Biedny przeszłość.,1242
4162,Twarz studia.,1242
2488,Dno prezydent.,1241
4096,Majuskuła męski.,1241
1186,Rower.,1241
4469,Całkowity straszny.,1241
4048,Skóra Rosja.,1241
2064,Okno.,1241
5388,Gaz jakość.,1241
1374,Marka.,1240
540,Odważny potem.,1240
4611,Rozwój Belgia.,1240
7733,Niewolnik firma.,1240
7949,Umowa średniowieczny.,1239
8268,Samochód udział.,1239
6317,Powodować.,1238
289,Tańczyć treść.,1238
9571,Kwiat ludność.,1237
3033,Obszar okolica.,1237
6286,Miesiąc uderzać.,1237
5754,Australia.,1236
6809,Wóz przyrząd.,1235
9231,Sportowy.,1235
1482,Jezioro.,1235
1680,Wyłącznie.,1235
2340,Gałąź.,1235
1456,Wysokość majątek.,1234
9299,Konflikt.,1234
3448,Południowy.,1234
780,Czwarty zielony.,1234
6561,Termin.,1233
2546,Głowa.,1233
9037,Trzy.,1233
5968,Badać.,1233
7254,Jan cierpienie.,1233
5557,Szanowny.,1233
5065,Nagle.,1233
835,Średni wreszcie.,1232
6668,Lipiec.,1232
9203,Jesień większy.,1231
5667,Wydawać Się szary.,1230
81,Drapieżny podnosić.,1230
5467,Marzec swój.,1230
6536,Okazja urodzić się.,1230
3614,Wchodzić.,1230
2914,Miłość czyjś.,1230
5661,Ponownie.,1230
3881,Gmina.,1230
2711,Źle.,1229
6928,Konflikt.,1229
8338,Rynek przyjaciel.,1229
783,Stanowisko.,1229
9189,Chyba miesiąc.,1229
6347,Móc odległość.,1229
2898,Płeć przeciw.,1228
6310,Szef zaufanie.,1228
6297,Bajka.,1228
2720,Opinia pomóc.,1227
4078,Założyć łatwy.,1227
8920,Samochodowy daleki.,1227
3218,Zwykły chrześcijański.,1225
5929,Stać wrogość.,1225
6502,Abugida.,1224
8461,Trzydziesty mówić.,1224
5933,Arabski teoria.,1224
4524,Postępowanie jabłko.,1224
5434,Wojenny.,1223
7377,Śmierć cierpienie.,1223
4473,Lub.,1222
8677,Księga.,1222
6551,On.,1222
9501,Bogactwo.,1222
7378,Pani.,1222
8081,Śnieg.,1221
3935,Zbierać odpowiedź.,1221
7302,Wstyd przyszłość.,1220
4589,Wątpliwość.,1219
5710,Abugida.,1219
5012,Ozdoba czapka.,1219
9760,Student.,1219
7388,Punkt często.,1218
4432,Panna.,1218
2717,Uderzyć.,1218
4855,Hiszpania.,1218
4803,Kolej dzięki.,1217
2421,Ciągle żelazo.,1217
4785,Szczęście.,1217
9485,Liczba Atomowa poczta.,1217
7873,Córka.,1217
5112,Fałszywy dziewczynka.,1216
9072,Naukowy gleba.,1216
3750,Naturalny.,1216
4400,Trzeci.,1215
2111,Trochę.,1215
4714,Łuk.,1215
8651,Rejon.,1214
6796,Naczynie bez.,1214
2458,Teraz lata.,1214
4486,Badać.,1214
699,Moneta.,1213
143,Ziemniak.,1213
8768,Też dialekt.,1212
9512,Podczas metal.,1212
8960,Ostry świadczyć.,1212
6051,Taki.,1210
8861,Punkt niebo.,1210
5455,Z Powodu.,1209
5504,Październik nad.,1208
3208,Moment wóz.,1208
2938,Kolorowy.,1207
8494,Religia.,1207
2090,Lipiec.,1207
7252,Obchodzić.,1207
482,Ciotka.,1207
4894,W Celu.,1206
7599,Typ.,1205
8859,Paliwo szósty.,1205
5621,Itp. majuskuła.,1204
6487,Statek pomoc.,1204
7684,Szanowny.,1204
9252,Trwać Rzym.,1204
4197,Internetowy.,1204
2791,Chronić dla.,1204
3923,Górski mieszkanka.,1204
7868,Zgadzać Się.,1203
9288,Nóż dodać.,1202
2349,Piątek.,1202
867,Strona dodatek.,1201
5585,Składać dziura.,1201
1520,Tłumaczyć.,1201
2866,Przez sam.,1201
6719,Spaść mieszkanie.,1201
2288,Sposób.,1201
5671,Styczeń.,1200
9957,Zdolność.,1200
7225,Stolica środa.,1200
6463,Rasa.,1200
8739,Czynność.,1199
7934,Morski grzyb.,1198
9696,Sześćdziesiąt minister.,1198
4427,Naturalny.,1198
1837,Budowla kolorowy.,1198
2316,Komórka.,1198
9753,Korzystać służyć.,1198
6730,Wrogi ani.,1197
4147,Grzech Węgry.,1197
8503,Inaczej.,1196
3674,Rozwój gęsty.,1195
7167,Ziemia.,1195
164,Występować korzyść.,1195
4584,Bydło.,1194
8278,Europa.,1194
8914,Podstawowy przykład.,1193
325,Liczba należy.,1193
4104,Ciekawy.,1192
197,Tu.,1192
7481,Burza r..,1191
6936,Samiec.,1191
5834,Jednocześnie republika.,1191
2399,Stawiać głupiec.,1190
1844,Danie.,1189
6280,Dopływ profesor.,1189
1639,Pojazd Wielka Brytania.,1188
4205,Przyprawa dodatek.,1187
1725,Ludność.,1187
7528,Utwór.,1187
3240,Broń całkowicie.,1186
2795,Razem.,1186
9676,Czerwiec tam.,1185
6932,Powierzchnia przeciwnik.,1184
7395,Kilka.,1184
3771,Święty dziób.,1183
9376,Głód.,1183
8168,Odnosić Się.,1183
9731,Aktywny.,1183
6010,Zadanie dzielnica.,1183
9420,Afryka.,1183
5325,Egipt powiedzieć.,1182
1991,Przestać policja.,1182
4917,Numer los.,1182
3028,Właśnie średniowieczny.,1181
4305,Forma.,1180
8935,Europejski okrągły.,1180
6341,30 czynić.,1179
6957,Rząd.,1179
131,Pieniądz.,1179
1044,Zbiornik zwolennik.,1178
336,Złożyć.,1178
7603,Krótki.,1177
1255,Ośrodek.,1177
8353,Kurs.,1177
2899,Przygotowywać współczesny.,1176
1051,Zapalenie zwycięstwo.,1176
2722,Światło.,1175
3428,Walczyć.,1175
6483,Niebo.,1175
3597,Mrówka.,1174
5071,Przynieść.,1173
4319,Moralny firma.,1173
365,Coraz zapis.,1172
6545,Z Krwi I Kości.,1172
3350,Nikt uciekać.,1171
9545,Biuro produkcja.,1167
3865,Ryż.,1167
2151,Średni.,1166
1610,Jakiś plan.,1166
4126,Budować aktor.,1164
3478,Naczynie pomiędzy.,1164
4520,Wyrok.,1164
8577,Zniszczyć.,1164
8315,Myśleć.,1163
737,I odległość.,1163
6061,Moc.,1163
4423,Mapa.,1163
3535,Grunt nie ma.,1163
5888,Ojciec bać się.,1163
9586,Sąsiad letni.,1162
5555,Zanim.,1162
2293,Wykonać.,1162
3121,Siła.,1161
6830,Głęboki kolumna.,1161
9336,Zimny lubić.,1161
5684,Stanowisko autor.,1161
5003,Suchy aby.,1161
6666,Wino w kształcie.,1160
8280,Chłopiec.,1160
7630,Kierunek podnieść.,1160
2071,Zjawisko.,1158
1099,Razem.,1158
27,Klasa.,1158
3644,Drogi.,1157
9088,Zawodowy zbiór.,1156
2955,Zwykle.,1156
7170,Polować.,1155
6739,Kontrola charakterystyczny.,1153
7760,Może.,1153
1166,Czechy.,1153
8287,Królowa.,1153
2784,Pomieszczenie.,1152
1949,Całkiem grób.,1151
7573,Srebrny.,1150
4475,Poczta.,1150
5813,Zysk.,1148
4215,Czynność głupi.,1148
6357,Głos.,1148
9729,Wymagać pusty.,1148
8598,Cały.,1148
7390,Specjalny.,1148
4108,Gruby skłonność.,1146
8548,Przeprowadzać.,1145
6852,Brać stowarzyszenie.,1145
9656,Dzieło kolejowy.,1145
4233,Świeży.,1144
1283,Łóżko relacja.,1143
6961,Chłopak Rzym.,1143
8344,Żaden rada.,1143
7448,Prowincja.,1143
5256,Z Powodu prywatny.,1142
1886,Przedmiot.,1141
141,Wierny.,1141
1167,Owca pani.,1141
3497,Kosztować.,1140
7929,Pomarańczowy.,1139
7442,Bułgarski.,1139
3027,Pochodzenie.,1138
6217,Partia Azja.,1137
3310,Kobiecy katolicki.,1136
4583,Jabłko lustro.,1135
3842,Przeszkoda.,1135
23,Kolorowy.,1135
2043,Kaczka.,1133
9595,Intensywny spokój.,1132
795,Dźwięk gaz.,1132
6768,Czerwiec otoczenie.,1130
4100,Sobą zatoka.,1130
7352,Azja występować.,1129
973,Daleki.,1128
8907,Słońce.,1128
4377,Urodzić Się.,1128
6484,Wolno.,1128
5342,Oddać.,1127
6690,Chrystus zrozumieć.,1127
4171,Zatrzymać herbata.,1125
9880,Obowiązek rzucać.,1125
9845,Turcja r..,1124
3479,Powietrze życie.,1121
7080,Liczba Atomowa czekolada.,1121
7157,Czynność.,1121
5193,Drobny ale.,1121
3124,Pomagać dodatek.,1121
948,Grudzień kult.,1121
1621,Dziewiąty.,1113
4656,Czwartek.,1112
3639,Pełnić ponownie.,1112
8026,Wchodzić.,1110
332,Kolor.,1109
7778,Obywatel.,1108
247,Treść.,1108
1414,Prosty.,1106
8413,Przed owoc.,1105
8167,Wewnątrz o.,1103
3966,Narkotyk.,1103
6437,Polski składać się.,1098
4849,Nauka Rumunia.,1097
6023,Szklanka teraz.,1096
4915,Płaski.,1094
8107,Osoba wewnątrz.,1092
3308,Drugi zakończenie.,1089
2602,Produkować.,1089
9021,Kolorowy.,1087
4768,Zakład tył.,1087
2338,Litwa zespół.,1085
5326,Bieg.,1084
8885,Opłata.,1082
8464,Mur ja.,1077
4684,Św. osioł.,1073
5170,Szkoła prawda.,1072
1430,Figura.,1069
822,Lata rasa.,1069
1553,Mocno.,1069
3065,Zajmować Się.,1067
2369,Rumunia.,1066
9361,Martwy klasa.,1066
7905,Chłop równy.,1066
2893,Wygrać ryzyko.,1065
9625,Modlitwa prawny.,1063
8003,Waga.,1062
6606,Jadalny klimat.,1061
2781,Odczuwać wczoraj.,1060
3981,Drzwi wada.,1059
509,Szary maszyna.,1059
671,Zmieniać.,1056
5626,Podnieść zazwyczaj.,1056
5702,Łódź kult.,1051
1518,Żydowski.,1051
1151,Wybuch.,1049
9041,Mieszkaniec.,1049
8686,Interes.,1049
6573,Pragnąć Afganistan.,1045
1214,W Formie.,1043
6921,Jajko.,1036
6924,Pismo korona.,1035
6141,Ani.,1035
1552,Ćwiczenie.,1035
807,Dla wspólnota.,1032
4676,Łagodny jeśli.,1029
5304,Nasiono kara.,1028
9639,Jeszcze szary.,1027
7979,Społeczny.,1025
726,Marzec atmosfera.,1023
9855,Mebel ramię.,1023
479,Rasa.,1021
1261,Niemiec.,1021
2780,Wysokość produkować.,1021
8071,Bogactwo student.,1011
8468,Potrzeba nazwa.,1010
5192,Z Powodu pomagać.,1005
1312,Nosić.,1003
8901,Ku tajemnica.,1000
3573,Piec szkodliwy.,998
999,Polityka obóz.,994
6486,Chemiczny.,993
6452,Czoło wkrótce.,990
5353,Północny.,990
3080,Dać Się.,987
4522,Styczeń samochodowy.,986
3166,Dania.,982
3729,Abugida znajdować się.,981
2862,Srebro przyczyna.,973
917,Żeby.,968
9451,Móc miara.,966
8707,Pusty.,962
6419,Zwycięstwo klasa.,959
8380,Znowu samica.,958
6856,Lód.,957
1534,Łatwy.,956
5314,Nieprzyjemny.,952
386,Zapalenie.,947
317,1000.,940
3085,Wybór.,938
9266,Literatura stracić.,935
9670,Sprzedaż dopiero.,934
6384,Sukces.,934
493,Wysoko bajka.,930
2785,I.,929
82,Błoto.,922
2307,Tutaj.,921
9624,Fakt.,918
9631,Mocno byk.,918
2942,Kult wygląd.,915
1823,Wybrać.,909
9587,Bawić Się bliski.,908
7650,Igła istnieć.,906
9747,Samochód.,905
7982,Klucz.,900
6893,Śmiech ilość.,899
1708,Chłop wzór.,899
6111,Rumunia ty.,896
9677,Walczyć hodować.,895
2452,Radość.,892
5468,Lekcja.,892
2887,Abugida.,891
6613,Urodzić.,890
6983,Zimno.,890
7655,List piękny.,888
6096,Cichy.,886
6586,Litera.,886
8343,Męski adres.,886
9408,Świat.,885
9974,Różowy gotowy.,884
7458,Bułgarski.,884
1339,Wytwarzać fabryka.,884
6566,Linia.,883
7241,Zgodny korzeń.,882
4365,Więcej.,882
5346,Sprawa.,881
2956,Szanowny dzielnica.,880
5619,Sześćdziesiąt.,879
6615,Głos.,879
5393,Chcieć.,879
473,Zmienić.,879
2331,Miesiąc.,877
8377,Drzewo.,877
1727,Przerwa las.,873
8904,Jajo.,873
7332,Prosić zespół.,873
5990,Szary kiedyś.,872
6000,Wygrać określać.,871
756,Wilk.,868
1859,Gaz widok.,868
4866,Wojenny miejsce.,867
5978,Hodować ono.,866
6925,Własność.,866
3364,Zamknąć krowa.,865
931,Wilk.,864
9506,Mocny usuwać.,863
4212,Pojawiać Się.,863
7848,Zbyt ozdobny.,863
5657,Spadek.,861
2654,Miejsce.,861
6037,Do.,861
7453,Słońce biedny.,860
3084,Wykorzystywać konflikt.,860
8309,Kierowca związek.,860
5758,Godny.,859
7455,Adres.,859
7539,Znak milion.,858
4752,Nie.,858
1224,Mąka posługiwać się.,858
3699,Wykonywać.,857
9224,Słowo.,857
1544,Węgry.,856
7653,Oglądać.,856
7604,Armia określenie.,855
3628,Przypominać.,855
5198,Powstawać imię.,853
9082,Według.,852
1441,Kupić.,851
6251,Kolor.,850
8836,Już obejmować.,850
1967,Wykonywać list.,850
4068,Czynność decyzja.,849
4816,Podatek korona.,848
9538,Wrogość drapieżny.,848
6858,Częściowo narzędzie.,848
4762,Chrześcijański.,848
3945,Użytkownik trzymać.,848
7201,Szukać.,847
5558,Tysiąc.,847
4443,Góra.,845
5977,Znowu.,844
6062,Słuchać.,844
6442,Uprawiać funkcja.,843
2017,Zrobić nie.,843
9173,My.,843
3338,Kalendarz obrona.,842
3760,Chodzić.,841
8812,Podnosić moment.,841
6988,Uznawać.,841
3605,Pozbawić chiński.,840
7184,Jakiś dolina.,840
1202,Mieszkanie nagły.,840
5572,W Celu.,840
3186,Minuta.,839
1736,Muzyka znaczny.,839
3499,Zajęcie szacunek.,839
5904,System na przykład.,838
9930,Zdrowy radiowy.,838
8532,Prezent niechęć.,837
8599,Pokój.,837
4730,Otoczenie linia.,837
1432,Stado decyzja.,837
226,Odpowiadać chęć.,835
1563,Obecnie siebie.,834
2974,Plama stawać się.,833
7878,Aktywny pokazywać.,833
8070,Prowadzić.,832
4758,Posiłek.,831
7043,Tył energia.,831
4302,Drobny.,831
6910,Gwiazdozbiór lód.,831
2457,Zakres.,831
4565,Modlitwa część.,830
5375,Nazywać dokonać.,830
4066,Korzyść policja.,830
8356,Koza.,829
4393,Wynosić.,829
8508,Usługa.,829
2465,Zdrowie zero.,829
2289,Gotowy brązowy.,828
2475,Starożytny słodki.,828
1350,Różny biuro.,827
5591,Długi zaraz.,826
1722,Francuski.,826
785,Odległość.,826
7249,Światło znajdować.,826
9084,Dach.,826
4105,Wydawać piasek.,826
6440,Dziesięć.,826
7459,Szybki zawsze.,825
4953,Mi.,825
5608,Większy.,825
4301,Pozwalać prawy.,825
1070,Dziać Się.,824
4969,Tysiąc zupełnie.,824
1931,Podać.,824
8736,Zwykle uniwersytet.,824
2811,Siedzieć aby.,823
6553,Przyjaciel.,822
5939,Ukraina.,822
2281,Dać.,822
8482,Grzyb.,822
855,Wola.,822
2377,Brat.,821
2967,Cichy dział.,821
2033,Zobaczyć masło.,820
4285,Medycyna.,820
1638,Dzielnica.,819
9246,Rano.,818
5441,Niechęć jakby.,818
9752,Zielony mieć na imię.,818
6050,Moneta.,817
6449,Potrafić spadek.,817
7554,Teren.,817
9403,Szkoda przejście.,817
5551,Krzesło.,816
2734,Płyn wzrok.,816
6691,Zaś.,816
6641,Gleba.,816
655,Przyjąć.,815
1681,Stosować we.,815
6040,Pogląd.,815
8229,Trawa.,815
9688,Jutro.,815
4058,Uczucie.,815
6071,Dostęp.,815
1623,Fałszywy.,814
9906,Odwaga brat.,814
919,Publiczny do.,814
483,Księga okropny.,814
5819,Pięć statek.,814
1878,Pięć komórka.,813
7165,Chłopiec.,813
8929,Ciężar głupiec.,813
6161,Spotkanie.,813
4992,Między wychodzić.,813
3115,Jajko.,811
1730,Cmentarz.,811
2551,Okropny średniowieczny.,811
9201,Małżeństwo bank.,811
7914,Drapieżny święty.,811
9597,Miecz właściciel.,811
9767,Bóg surowy.,810
3954,Potrzebny.,810
4733,Instrument.,810
4488,Planeta sobie.,810
1711,Dokument atmosfera.,809
8477,Gdzieś.,809
1364,Płaszcz.,809
6350,Scena.,809
1519,Moc pełnić.,808
2966,Dziewczyna wyrażać.,808
5578,Szwajcaria.,808
8181,Fala potem.,808
5848,W Postaci wykonać.,808
3367,Swój dawno.,808
5837,Praktyka.,807
7774,Obrona.,806
7281,Dziewiąty szeroki.,806
4636,Hałas szklanka.,805
9482,Zespół.,805
2864,Zarówno żyć.,805
4480,Urząd ciało.,804
2471,Kapelusz.,804
7000,Dać Się sześćdziesiąt.,804
2759,Osioł ciąża.,804
638,Powiat obiad.,804
9330,Operacja.,803
8977,Wymagać znowu.,803
4789,Zmarły transport.,803
1081,Lekarz otaczać.,803
6908,Sala pierwszy.,803
2983,8.,803
7181,Wróg.,803
173,Śnieg.,802
1923,Straszny łuk.,802
6182,Służyć.,801
2356,Zakończenie kilka.,801
2560,Słoneczny otrzymać.,801
7549,Procent USA.,801
9660,Wewnątrz szybki.,801
9711,Fabryka.,799
1388,Inaczej.,799
5786,Wzrok postać.,799
7617,Chory.,799
1801,Gołąb szkoda.,799
8342,Klucz.,799
7400,Pewien może.,799
56,Dzięki delikatny.,798
3288,Profesor całkowicie.,798
3267,Pojemnik wzgórze.,798
1468,Niewolnik 90.,798
2040,Radiowy naj-.,798
8675,Skończyć.,798
9487,Kosztować.,798
7019,4.,797
1460,Położony rzeka.,797
1507,Na suchy.,797
4603,Gotowy pokazywać.,797
3039,Przygotować.,796
8245,Zima smutek.,796
8335,Zimny.,796
9651,Zamykać.,796
4199,Pole.,796
6143,Wydarzenie wielkość.,795
658,Powstanie zaś.,795
4094,Wewnątrz pięć.,795
8758,Pająk skała.,795
2018,Powieść kobieta.,794
7091,Rozwój.,793
1125,Burza pić.,793
1569,Ogólny kanał.,793
8646,Trudny.,792
4270,Intensywny ten.,792
7590,Masa.,792
6902,Szacunek ty.,792
6303,Muzyczny źródło.,791
1486,Patrzeć ziemski.,791
6338,Ulegać.,791
7863,Wybór.,791
6657,Taki.,791
618,Twardy.,790
8021,Istnienie.,790
9133,Postępować dłoń.,790
2485,Ojciec.,790
1532,Turcja osiągnąć.,790
6330,Nad łaciński.,789
2032,Owca zachód.,789
2175,Wielki sportowy.,789
5167,Siostra.,789
7726,Mecz polski.,788
6774,Mięso.,788
1551,Zwykle.,787
4543,Poprzez zajmować.,787
1336,Zaburzenie.,787
5247,Zachowywać Się kartka.,787
4576,Nastrój.,787
4747,Wejście zakończyć.,786
8298,Punkt.,786
7776,Luty sukces.,786
525,Istnienie ciało.,786
3142,Literatura jedzenie.,785
8732,Szczyt spór.,785
1998,Palec.,785
7200,Łódź oznaczać.,785
1187,Dopiero.,785
5495,Naukowy męski.,785
5435,Poduszka.,785
6585,Czyli.,785
7635,Zamknąć zajmować.,784
4150,Sierpień czy.,784
8495,Przebywać.,784
7553,Liczyć Wielka Brytania.,784
8317,Zjeść umiejętność.,784
7248,Czynnik średni.,783
8617,Kontakt.,783
8064,Głód wygrać.,782
9522,Pracować.,782
7118,Utwór.,781
516,Mieszkanie wynik.,781
2856,Szkoda.,780
8138,Powszechny.,780
2576,Więcej porządek.,780
2761,Sprzęt tamten.,780
8241,Również lotniczy.,780
3476,Maszyna Jan.,779
8261,Uczeń.,779
5788,Ściana mowa.,779
8053,80 rzymski.,779
2215,Teraz.,779
5607,Kraina.,778
8557,Półwysep.,778
7740,2 rzeczywistość.,777
9272,Warszawa wybierać.,777
3138,Wybierać.,777
8978,Sztuczny stół.,777
4979,Gospodarczy warunek.,777
4172,Klimat.,777
7620,Pływać przejście.,777
2889,Dużo.,777
803,Plama.,776
2507,Dusza.,776
8392,Typ statek.,776
6459,Gardło wychodzić.,776
5859,By łuk.,776
797,Szczególnie.,776
9463,Oczekiwać gołąb.,776
4506,Węgiel dzięki.,776
3743,Pałac osiągnąć.,776
6624,Czas.,776
6469,Możliwy przeciwnik.,776
2463,Ten.,775
7657,Rzeczywistość słowacki.,775
9079,Głód pogląd.,775
894,Posiłek.,775
5148,Otwór ci.,775
8793,Rodzic.,775
6917,Oczekiwać podobny.,775
7436,Epoka.,774
5214,Droga abugida.,774
6991,Stosować.,774
2235,Kamień.,774
4567,Słuchać filozofia.,774
4194,Spowodować stopień.,773
6059,Smutny.,773
5921,Piłka.,773
8435,Gość zanim.,773
8762,Siostra.,772
7813,Impreza okno.,772
8145,Miara.,772
9507,Religijny środowisko.,772
9840,Angielski ziemia.,772
3126,Szkolny podnosić.,772
1782,Wielkość.,772
8139,Składać wszelki.,771
3477,Pozycja rzadko.,771
8104,Wielkość.,771
7246,Trzydziesty powolny.,771
7680,Katolicki część.,771
9471,Obok uczyć.,771
9135,Psychiczny ochrona.,771
9796,Noga Jan.,770
5635,Zarówno.,770
4746,Okropny dziś.,770
4280,Stosunek.,769
2094,Duński stworzyć.,769
6633,Więc.,769
4753,Gorący pewien.,769
2296,Pragnienie.,768
2698,Tytuł odpowiadać.,768
1957,Mrówka kolano.,768
9190,Przejść.,767
6889,Afganistan.,767
8247,Prezydent zdanie.,767
3669,Sobą.,767
7368,W Ciągu intensywny.,766
371,Traktować.,766
1019,Przy zwycięstwo.,766
7106,Długo przyjemność.,766
4292,Północ nóż.,765
1335,Gałąź.,765
6715,Prędkość.,765
3161,Typowy.,765
9646,Pisać.,765
2450,Pytać itp..,764
5865,Wychodzić.,764
7648,Gorący kwiat.,764
589,Północ.,764
5316,Kto.,764
7527,Dzielnica owca.,764
8515,Grecki.,763
7265,Pytanie.,763
4831,Prezent tłumaczyć.,763
8443,Minuskuła.,763
6604,Gęsty.,762
9635,Utrzymywać.,762
438,Kolumna.,762
400,Połączenie Białoruś.,762
8572,Tańczyć.,762
442,Zdarzenie grób.,762
1152,Konstrukcja.,762
4182,Para październik.,761
5646,Zamknąć średni.,761
8378,Zwłaszcza Morze Śródziemne.,761
5774,Siostra traktować.,760
5638,Pożar palec.,760
5748,Graniczyć żółty.,760
1798,Wzdłuż kaczka.,760
3212,Na Przykład jesień.,760
213,Przeciwko łódź.,760
6510,Wakacje gospodarka.,760
4987,Taki pierwszy.,759
8144,Ozdoba.,759
4879,Lampa.,759
4997,Pamięć.,759
7107,Sprzedawać.,759
8590,Włochy.,759
813,Obchodzić szczególny.,759
4003,Zachodni.,758
2931,Kino.,758
7158,Odpowiedni zima.,758
4737,Wśród.,758
4860,Urząd częściowo.,757
3286,Choroba.,757
2177,Kapelusz musieć.,757
6171,Dopiero żona.,757
8316,Pałac.,757
3082,Związek.,757
5995,Kobieta trzeba.,757
1098,Typowy wojsko.,756
9835,Szczególnie zewnętrzny.,756
449,40 nowy.,756
5364,Zwyczaj.,756
6415,Dziewięć !.,756
609,Tam.,755
697,Ucho.,755
9977,Student my.,755
5183,Jednak.,755
3993,Zmieniać.,755
4615,Iść.,755
8455,Pojawiać Się po.,755
7731,Zamieszkiwać.,755
4412,Pięć dyrektor.,755
1413,Widok palec.,755
4568,Struktura.,754
3481,Dwadzieścia granica.,754
6003,Pan seksualny.,754
2059,Zamknąć.,754
5025,Męski.,754
8501,Prostytutka zakład.,754
5790,Tu pozwalać.,753
8483,Angielski lampa.,753
5115,Zbiór zjeść.,753
6614,Ku posiadać.,753
549,Złożyć.,752
662,Zamknąć.,752
4699,Wniosek ponad.,752
536,Cecha.,752
481,Cesarz.,752
1999,Międzynarodowy okręt.,752
4525,Kostka.,752
8397,Rower.,751
191,Mi.,751
3326,Tkanina.,751
7496,Zgodny jajo.,751
3757,Włosy.,751
8995,Artykuł.,751
1491,Powstać.,751
1521,Więc.,751
7910,Napisać most.,751
1427,Oddech.,751
7011,Banknot.,751
5780,Stawać Się wspomnienie.,751
2144,Wydarzenie.,750
6128,Położenie kraj.,750
4461,Zdobyć.,750
9131,Nasz.,750
8493,Wysoki.,750
3303,Zdrowy wciąż.,750
1906,Rząd.,750
1137,Wszystkie deszcz.,749
5871,One.,749
5768,Ogon wiek.,749
8649,Częściowo.,749
9402,Brzeg okolica.,749
4184,Atmosfera główny.,749
6625,Radiowy błąd.,749
192,Prawy.,748
5862,Powoli szereg.,748
876,Mebel późno.,748
2742,Uprawiać ile.,748
9491,Mąż.,748
3169,Mieszkać.,748
1017,Sieć.,748
3592,Kosz.,748
1424,Alfabet uchodzić.,748
8323,Badanie.,747
5574,Wciąż.,747
7323,Znaczenie.,747
6249,Wspaniały włoski.,747
4839,Słońce.,747
5491,Dzisiejszy.,747
9355,Dół zespół.,746
7895,Kolacja.,746
7476,Telewizja 7.,746
3110,Podział para.,746
8541,Zdarzenie jeden.,746
488,Pojechać głupiec.,745
5056,Dla.,745
2197,Żeński rozpocząć.,745
6539,Listopad.,744
